13,0,25,10;46,20,45,12;11,50,127,18;28,70,95,18;32,80,105,16;29,90,165,24;20,100,166,8;44,100,234,10;5,120,165,27;11,130,182,27;24,130,231,18;50,140,161,24;39,150,192,27;2,160,185,6;50,190,263,40;
19,20,71,7;47,40,65,2;33,50,98,4;36,50,168,1;6,70,116,72;49,100,148,7;35,130,183,24;13,140,212,4;41,140,261,6;38,170,192,63;44,180,251,235;6,210,257,153;31,220,264,5;17,230,273,4;2,260,329,3;
28,10,82,12;16,30,98,30;18,50,74,10;49,50,97,7;30,70,146,10;14,100,120,12;21,100,143,56;25,130,152,75;39,160,231,1;14,160,282,4;16,160,327,30;48,190,236,18;6,210,260,90;18,230,303,50;8,250,277,14;
42,20,44,50;39,30,56,3;27,60,84,9;15,60,157,36;4,60,212,90;5,80,129,6;39,110,179,9;32,140,216,72;14,140,287,8;20,170,194,4;10,170,238,16;24,180,224,162;13,180,293,2;19,190,218,7;30,190,287,5;
13,10,82,40;10,20,46,40;8,50,125,14;16,70,96,120;47,100,148,1;29,100,214,32;23,120,171,26;25,130,181,27;11,150,225,36;20,150,248,12;17,160,186,1;29,180,207,16;2,180,232,3;21,180,307,64;15,200,227,27;
44,10,54,5;3,10,100,5;13,20,93,2;36,50,111,28;42,50,163,10;20,50,192,8;12,80,150,64;35,100,179,40;33,100,195,68;32,110,136,24;22,120,192,8;38,120,265,27;29,150,193,32;5,160,208,6;3,190,240,10;
49,0,69,14;15,10,33,9;42,40,86,20;14,50,121,24;6,50,195,18;11,70,119,1;4,80,155,126;41,100,123,30;38,100,195,18;26,100,270,50;29,120,189,16;19,140,162,14;27,150,196,9;1,170,244,63;28,190,212,6;
22,30,83,20;37,30,107,27;42,50,121,10;32,80,108,24;1,80,166,18;48,100,177,18;39,130,158,6;15,160,200,9;6,180,202,18;8,210,294,28;12,240,304,1;42,270,297,20;35,270,345,32;28,290,360,12;1,320,392,81;
36,10,62,7;6,10,110,36;29,40,61,32;19,60,107,1;42,80,123,20;6,90,160,18;1,100,149,99;18,130,155,10;14,160,182,8;49,180,201,14;46,190,212,26;50,200,273,16;23,220,264,4;39,250,323,105;36,260,324,49;
20,10,36,4;21,40,90,8;31,40,128,1;8,60,111,21;42,60,136,30;41,70,141,6;7,90,114,6;27,110,136,9;20,130,173,8;10,130,256,8;26,150,177,5;11,170,248,54;14,180,241,16;1,190,264,45;19,210,266,7;
12,10,34,4;1,10,59,18;27,30,98,3;31,60,135,20;44,90,118,10;3,120,185,10;46,140,216,4;39,140,243,24;30,170,245,20;40,200,270,63;33,220,267,4;42,240,284,80;23,250,321,3;50,270,324,112;17,290,315,18;
20,10,85,28;5,20,93,9;43,50,99,12;4,70,146,63;3,100,124,5;23,120,147,1;15,140,186,72;17,150,199,4;26,150,246,25;9,180,228,40;14,210,233,8;21,240,313,72;3,250,295,10;27,280,321,6;26,300,326,40;
37,0,52,9;5,20,74,9;45,40,88,64;2,70,93,7;11,100,124,45;46,110,177,2;47,130,159,2;38,140,164,27;9,150,197,40;45,150,246,8;25,150,311,12;21,180,249,80;4,180,277,171;30,190,211,30;29,210,232,16;
24,10,63,9;28,40,85,108;22,40,110,16;33,70,116,4;49,90,160,28;2,120,167,11;1,120,235,9;10,130,203,16;7,140,184,84;36,170,192,21;50,170,238,8;2,200,277,3;6,230,279,54;5,230,303,18;7,260,313,174;
8,20,90,56;33,40,64,12;17,40,92,8;11,60,85,18;9,90,154,32;10,100,186,4;39,100,266,12;16,130,152,10;12,150,175,20;14,150,249,52;25,160,210,15;13,160,231,18;8,190,242,1;43,190,259,36;9,190,332,160;
26,10,61,150;43,20,93,24;47,40,61,21;16,40,106,20;5,70,149,39;3,90,165,45;9,90,230,24;28,110,152,42;30,110,179,10;6,120,173,234;40,140,162,7;23,140,187,3;24,170,192,27;44,200,255,10;28,220,246,24;
36,20,90,14;12,40,66,1;13,70,116,2;33,90,133,12;20,90,157,4;37,100,171,9;7,120,171,1;3,130,154,5;40,130,232,21;28,130,302,48;1,140,163,18;43,140,234,6;41,140,256,12;24,160,207,45;36,180,226,7;
24,20,72,9;15,40,62,36;11,70,94,9;25,90,115,6;46,100,126,18;43,120,189,18;2,130,178,3;49,130,200,21;28,140,161,12;23,150,219,5;21,180,235,32;7,200,223,12;30,220,288,50;9,220,355,1;16,220,378,30;
43,0,45,6;13,0,97,2;26,30,109,5;43,60,133,42;39,60,157,18;23,90,115,1;19,90,137,7;31,90,160,10;34,90,213,10;47,120,167,2;1,130,176,27;39,160,205,3;47,190,217,2;26,190,264,30;4,190,314,36;
29,10,81,24;2,10,133,7;16,30,75,20;39,60,86,27;23,70,118,10;45,90,139,1;32,110,158,40;25,120,143,30;23,130,156,6;8,130,229,14;13,150,173,10;33,170,215,32;39,170,241,1;7,200,243,12;23,200,267,8;
44,20,45,5;47,40,85,2;34,40,134,2;50,40,181,40;18,70,114,80;9,80,105,40;25,100,175,15;38,120,189,135;12,120,262,32;27,150,202,12;31,170,248,15;24,170,324,9;2,190,216,3;48,190,270,6;41,200,221,30;
1,0,21,36;25,20,64,9;42,30,105,30;43,60,84,6;2,60,131,3;4,90,161,9;31,90,232,5;37,120,167,90;13,120,233,52;46,140,214,24;47,160,235,2;38,180,241,99;1,190,215,36;23,210,258,1;21,210,282,16;
14,30,77,4;33,40,60,8;33,70,149,8;35,90,113,120;2,110,150,19;38,110,226,117;21,120,144,24;11,130,196,9;22,130,246,4;6,160,230,9;42,170,218,20;26,190,239,20;10,210,281,16;27,240,316,6;18,250,276,20;
1,30,102,9;13,50,72,4;15,70,117,9;11,90,162,9;49,90,190,21;32,100,167,24;17,120,140,26;3,120,161,15;46,120,237,2;40,120,312,21;10,140,212,8;17,140,263,14;18,140,290,30;26,160,206,10;37,180,257,36;
8,10,62,28;45,40,114,16;14,70,145,8;36,90,163,28;17,100,146,8;48,100,195,120;35,130,149,32;49,130,224,21;23,130,301,6;47,160,186,1;6,170,218,9;38,180,259,18;4,200,276,18;13,230,274,4;36,230,321,35;
8,30,79,7;10,30,149,4;17,60,130,44;1,90,161,117;25,120,162,3;8,150,197,14;10,150,220,8;27,150,268,21;39,150,298,6;19,180,227,7;33,210,265,24;18,220,269,10;29,220,294,8;9,250,272,40;42,270,294,20;
31,10,36,5;5,30,95,27;20,60,135,28;10,90,161,20;17,90,231,2;26,110,152,35;3,120,167,5;43,120,233,12;31,120,261,1;21,140,180,160;20,140,257,4;15,150,197,9;30,160,185,25;47,160,211,4;16,160,283,20;
43,10,51,18;41,20,42,24;42,50,72,30;4,50,122,9;14,50,196,44;39,70,93,6;45,100,121,24;43,100,145,12;25,100,190,6;44,100,236,120;8,130,196,14;34,140,165,18;48,140,209,30;23,170,194,1;2,200,248,8;
43,30,53,6;11,30,104,9;6,60,86,18;27,70,99,3;42,80,131,30;16,80,182,10;48,90,162,12;40,120,146,35;47,150,231,3;4,160,230,72;23,160,302,5;45,160,372,72;35,190,215,16;49,200,270,35;25,230,279,3;
14,10,35,20;27,10,58,3;33,20,96,16;38,20,165,72;43,50,77,12;3,70,146,5;1,90,156,18;37,110,135,18;7,120,189,24;8,120,252,21;15,130,175,18;41,130,196,12;26,160,212,10;18,190,238,10;3,200,249,15;
8,0,44,7;27,20,90,45;26,30,80,25;28,60,136,1;11,80,148,36;7,110,136,24;20,120,146,8;8,140,161,42;38,140,183,27;24,160,206,180;3,170,196,5;15,190,237,9;26,220,246,45;14,220,288,36;5,220,313,3;
47,20,42,4;19,20,113,70;32,40,88,80;22,70,116,4;37,80,125,18;15,100,171,27;33,110,134,16;7,120,141,6;23,130,178,3;45,160,237,32;49,160,260,14;14,190,243,12;23,210,228,1;2,210,253,4;37,230,300,27;
45,10,63,24;7,10,147,12;46,30,55,28;15,30,73,45;44,50,76,25;16,80,106,20;30,80,129,25;11,110,159,18;8,140,161,21;16,150,219,80;5,180,254,3;40,200,248,14;19,210,262,14;21,230,252,24;29,260,306,32;
1,30,89,36;48,60,83,36;47,60,105,7;31,90,139,75;23,100,146,4;24,110,159,18;43,140,216,1;37,160,233,9;38,170,241,45;39,190,233,6;7,210,254,36;22,220,268,4;12,220,295,8;45,230,278,24;5,260,338,9;
49,20,96,28;6,50,75,27;45,70,145,8;30,90,146,25;47,100,170,1;43,130,153,18;50,130,180,96;39,150,175,3;45,170,193,16;10,200,247,8;20,210,282,8;48,230,254,1;41,240,265,1;4,270,316,27;34,290,340,1;
27,30,106,3;20,40,91,8;6,60,88,171;25,60,152,12;40,70,98,14;43,70,145,36;26,100,121,5;21,130,155,16;23,130,220,1;24,130,271,36;44,140,188,5;31,170,189,10;3,200,226,225;32,200,309,24;28,210,233,30;
13,20,43,30;5,40,90,12;31,70,140,15;15,100,173,9;2,110,155,1;36,140,169,21;27,140,218,3;5,170,213,36;33,180,225,52;20,180,274,12;21,210,256,8;42,220,242,10;18,230,294,20;34,230,367,12;23,230,393,6;
6,30,111,45;31,40,86,60;49,60,136,42;2,70,142,1;14,90,144,12;23,100,124,2;32,100,197,24;12,110,132,8;37,130,175,90;9,150,177,24;23,160,207,1;10,160,281,8;3,180,225,5;14,210,287,8;7,220,299,1;
41,30,100,18;28,40,89,24;21,60,108,16;5,80,107,30;34,80,175,2;8,80,252,7;35,90,112,8;48,90,177,18;22,90,231,28;32,100,171,32;40,120,165,7;4,130,200,45;33,130,250,16;23,130,273,6;31,140,159,5;
30,0,25,30;8,20,43,35;14,50,71,1;41,50,142,6;4,50,207,9;48,60,108,1;33,90,142,32;34,120,141,20;42,150,198,10;46,170,197,10;17,200,246,10;4,220,274,9;15,240,261,9;1,250,273,54;38,280,328,9;
40,10,79,1;1,30,101,18;50,60,84,48;2,70,91,1;20,90,136,1;33,110,130,4;5,110,154,3;10,120,165,8;29,120,209,32;36,140,188,21;49,160,181,1;22,160,207,4;37,190,273,108;5,200,251,6;38,230,276,9;
31,20,67,10;26,20,147,15;2,30,79,3;29,30,123,32;23,50,75,1;17,70,93,24;17,100,148,2;45,130,207,24;46,150,174,6;13,160,209,10;7,170,195,36;14,200,278,16;36,230,251,14;39,230,326,9;32,250,300,8;
46,10,33,2;40,30,77,14;30,50,118,25;15,60,109,27;37,90,160,9;40,120,144,14;39,120,218,12;16,130,172,1;42,160,203,20;13,170,217,4;19,200,221,70;11,220,246,1;29,240,264,1;33,240,293,1;5,250,279,3;
44,20,85,5;38,50,124,27;30,60,130,30;27,80,154,3;50,100,170,32;39,120,167,9;41,130,152,6;29,150,222,8;21,160,230,8;23,160,304,2;15,190,235,27;13,220,297,20;17,240,266,8;8,240,335,28;39,250,274,21;
38,20,101,108;50,40,87,8;31,50,131,20;47,60,82,13;30,80,105,30;37,80,149,18;29,100,124,16;4,120,186,117;16,140,192,30;6,150,220,9;7,150,272,12;30,180,249,20;13,190,213,1;24,220,241,9;32,250,324,8;
20,0,51,8;18,20,44,10;3,50,98,5;21,50,139,32;49,50,206,21;11,50,229,9;46,60,109,24;31,80,151,10;5,100,150,9;9,120,168,16;25,150,193,33;3,170,193,10;5,190,213,6;26,210,286,5;50,230,276,8;
22,0,22,20;27,10,78,15;30,10,152,60;24,40,61,9;37,70,128,54;27,100,129,18;37,130,151,36;49,150,201,35;1,180,250,9;26,190,257,10;15,210,234,36;36,240,309,21;2,270,315,1;29,300,364,32;8,320,374,21;
37,10,83,27;38,40,92,54;1,70,140,18;21,90,140,8;43,120,191,18;10,120,232,8;49,120,276,14;44,140,214,55;28,170,220,84;11,200,251,18;7,200,320,6;40,210,262,35;29,210,317,40;27,230,302,6;47,230,348,1;
43,10,57,48;22,20,43,4;5,20,95,9;14,20,145,4;37,40,91,270;45,40,137,288;9,50,76,16;19,60,86,7;36,60,152,7;6,80,101,117;18,80,168,10;46,80,216,12;4,110,159,54;27,130,180,1;12,160,207,12;
49,0,77,42;17,0,121,1;39,0,148,3;45,20,46,8;34,40,64,12;1,70,125,36;33,90,141,8;37,90,168,45;7,120,195,6;25,150,194,27;3,180,206,5;38,200,253,81;41,200,274,18;40,220,270,14;8,240,286,14;
14,0,23,40;4,10,35,27;43,40,115,30;45,70,94,1;42,100,117,1;29,120,188,8;27,140,187,6;3,160,228,1;35,170,242,120;42,180,208,50;36,200,274,112;44,210,232,20;23,210,280,2;2,220,243,2;19,240,283,14;
9,0,48,24;15,30,53,54;5,50,98,12;9,60,137,136;35,90,173,8;38,100,151,45;50,120,144,32;10,130,207,8;3,160,239,10;25,170,220,3;20,190,245,16;8,210,292,63;19,220,267,63;35,220,290,8;47,220,337,5;
10,10,35,80;6,40,84,18;10,60,84,1;19,70,114,14;1,90,164,27;47,120,169,7;31,120,193,5;22,140,187,28;23,170,239,7;2,170,305,6;40,200,226,14;27,230,256,6;9,250,280,8;50,250,303,352;26,260,307,1;
19,0,44,28;50,20,43,32;24,20,94,54;28,40,109,24;2,50,124,5;21,50,150,32;17,70,95,4;25,90,112,9;33,120,172,8;36,130,177,21;23,140,161,3;5,170,241,12;8,190,211,49;10,220,268,4;3,220,332,5;
1,20,43,9;50,50,125,16;3,50,175,50;28,50,201,30;16,60,106,20;17,80,102,10;49,90,131,28;5,90,203,3;35,110,138,16;36,110,160,21;4,130,199,9;45,140,163,1;15,140,185,45;50,160,236,8;6,190,239,9;
3,10,81,10;23,10,156,3;35,20,92,96;39,50,101,21;10,80,134,12;13,110,159,20;37,110,184,45;15,110,236,9;30,140,190,40;4,140,212,36;20,170,221,12;3,170,242,30;35,200,225,32;15,210,260,9;25,240,261,3;
7,20,90,36;19,40,118,28;46,50,70,14;15,80,163,45;40,110,185,1;5,140,161,36;10,160,187,8;45,170,197,8;1,190,213,9;32,200,247,72;22,220,239,12;31,250,304,1;19,280,331,7;8,300,325,14;29,310,333,8;
18,10,62,10;10,20,68,60;46,30,80,14;37,40,83,45;13,70,124,22;28,70,177,24;50,90,115,8;40,100,168,14;4,120,169,9;27,130,178,12;14,130,225,28;19,140,181,21;45,150,222,24;44,160,213,175;22,170,218,8;
11,10,35,18;24,20,44,36;42,50,101,30;20,50,150,4;49,80,158,7;28,100,170,6;17,130,156,12;46,130,179,4;42,130,242,30;48,150,198,30;38,170,236,18;44,170,310,15;18,190,253,40;32,190,304,16;33,190,326,12;
37,10,53,18;1,40,65,81;36,40,87,35;13,50,75,1;2,50,99,2;34,50,178,2;40,70,91,7;47,70,166,2;49,70,191,21;15,70,261,27;30,100,147,20;12,120,199,36;8,120,247,7;18,130,175,50;35,140,162,72;
30,20,42,25;44,50,98,5;32,80,101,40;9,90,115,8;30,120,194,10;45,120,219,40;17,140,167,10;3,160,183,10;40,180,233,28;1,200,250,54;4,230,297,9;22,230,323,20;48,260,286,6;26,290,311,15;33,290,383,1;
28,0,45,6;27,20,43,12;31,50,96,135;12,60,87,8;6,70,116,9;17,80,130,2;3,110,156,15;32,110,203,24;38,120,185,9;36,120,236,7;23,120,258,23;29,120,324,72;40,150,199,28;15,180,229,27;35,200,223,40;
4,0,47,9;20,30,53,44;13,30,81,1;7,50,96,6;29,50,169,16;17,50,217,6;6,50,267,18;12,50,285,4;40,80,127,42;42,90,132,30;15,120,190,27;36,120,243,14;48,130,197,18;13,140,212,4;3,160,204,5;
9,30,53,32;37,60,100,18;47,80,104,8;50,100,149,32;32,120,192,24;21,150,174,8;39,180,226,6;11,210,233,36;32,220,242,16;19,220,264,42;42,240,294,30;28,240,340,12;12,270,295,4;34,290,313,2;37,310,333,81;
13,20,70,2;15,20,109,54;24,50,118,45;35,50,142,8;48,80,107,48;34,110,185,8;30,140,188,30;1,150,175,45;43,170,239,54;29,200,226,40;47,220,293,10;33,240,307,8;46,260,310,2;14,280,307,16;39,300,343,3;
12,0,68,4;7,20,88,12;28,20,159,12;14,30,100,60;29,60,87,32;34,60,112,6;36,60,161,21;6,70,114,243;2,100,176,1;29,120,195,1;50,140,163,24;36,140,212,7;33,150,177,12;31,180,207,5;16,180,259,150;
22,30,55,36;17,60,137,4;3,90,142,5;43,90,167,12;45,120,143,16;33,150,176,16;42,160,234,10;1,180,248,9;45,200,273,24;24,220,298,36;33,250,276,4;30,250,346,20;18,280,353,20;25,290,356,3;45,290,402,80;
34,10,35,2;23,20,41,5;44,20,114,10;3,20,183,15;13,30,79,2;2,30,146,1;39,40,89,27;26,70,143,5;40,70,192,21;46,100,175,4;2,100,226,1;16,130,196,30;1,160,188,1;26,170,217,15;11,170,239,18;
7,0,74,1;22,0,97,8;14,30,107,28;1,30,155,36;35,60,116,24;29,60,189,8;23,70,145,1;45,70,214,24;13,70,261,6;10,80,149,1;17,90,137,2;30,90,218,15;49,90,291,7;18,100,148,20;36,110,176,28;
45,0,26,72;23,10,53,4;38,30,97,36;46,30,173,6;28,50,75,1;34,80,155,6;33,90,111,28;48,100,150,72;10,110,131,16;6,120,171,9;15,140,165,54;17,170,190,6;9,200,244,48;19,220,243,28;33,240,285,24;
44,0,44,15;31,0,120,10;6,10,39,18;45,10,92,48;27,40,64,27;32,50,75,16;22,70,93,16;12,80,124,4;49,110,177,28;8,130,178,7;41,130,201,18;19,130,252,21;14,150,172,8;4,160,212,27;40,160,239,28;
29,30,82,8;11,30,131,27;47,30,154,2;36,30,197,49;20,50,98,4;32,80,124,16;37,80,146,27;18,90,140,20;43,110,162,6;26,110,183,10;20,110,209,12;33,120,144,8;30,130,200,15;34,140,191,4;24,160,225,153;
19,0,67,14;25,30,107,24;9,40,115,16;15,70,148,27;7,80,105,6;36,110,180,1;9,130,201,8;8,130,280,21;11,150,197,27;47,180,229,5;19,190,239,7;21,190,287,8;39,210,284,3;29,220,288,8;8,250,293,14;
45,20,43,24;49,40,64,21;25,40,109,12;32,70,117,16;48,90,141,30;11,90,186,9;4,110,159,36;31,120,143,30;20,140,190,8;50,150,174,40;49,150,200,14;44,150,278,25;8,150,355,77;48,150,433,42;1,150,508,27;
50,10,84,1;10,20,91,16;42,50,97,80;3,50,122,5;8,60,83,14;6,60,107,18;20,90,113,16;40,100,170,35;2,130,167,3;29,150,174,16;49,160,209,1;10,160,235,32;38,160,283,9;45,170,193,16;32,190,213,16;
2,0,78,6;7,10,70,18;17,30,102,2;42,60,125,60;35,90,162,24;37,110,153,36;11,140,165,153;39,170,238,3;14,180,249,84;18,180,277,20;42,190,240,50;1,200,253,198;27,200,337,27;30,200,358,15;2,210,285,6;
41,20,92,36;18,30,53,110;35,30,103,8;29,50,121,16;9,50,190,16;3,70,94,5;22,90,136,52;43,110,133,12;13,110,158,4;24,120,188,36;3,130,150,5;23,160,184,1;15,190,255,9;45,210,263,56;30,240,264,5;
32,0,62,48;46,20,88,4;49,40,86,14;41,70,120,24;36,90,111,154;13,110,163,2;2,120,144,1;6,150,194,171;28,160,210,18;3,160,255,15;18,170,191,40;33,170,219,8;37,170,244,63;13,190,214,8;29,220,246,40;
27,0,50,24;3,30,94,20;15,40,90,90;9,40,134,24;46,60,105,10;7,80,126,12;17,100,147,4;9,110,182,32;1,130,197,36;2,130,220,3;3,130,265,15;13,140,218,2;15,160,181,63;38,160,251,9;19,170,193,1;
49,0,74,28;18,0,127,20;4,10,57,9;6,30,100,36;33,30,142,44;42,40,110,10;45,40,157,64;44,70,109,40;28,90,138,6;47,90,183,6;7,90,209,6;36,90,238,1;33,110,156,4;50,120,169,8;24,120,219,18;
47,10,63,1;43,30,104,36;23,40,113,4;14,50,73,12;32,80,108,8;32,110,184,64;14,110,209,8;49,130,201,70;28,160,225,1;41,190,264,12;26,200,223,115;1,200,245,1;15,220,266,9;22,230,273,12;44,240,291,10;
44,30,108,5;33,40,92,4;25,50,95,6;19,60,134,7;27,70,134,3;36,70,160,1;35,70,205,8;12,70,227,8;46,70,249,2;45,90,153,1;49,120,140,28;8,130,151,161;9,150,218,8;23,160,181,1;3,190,216,10;
20,30,77,96;27,30,99,24;19,40,117,357;33,70,124,8;8,70,167,21;25,90,116,9;46,110,178,4;45,120,170,16;23,140,189,7;31,150,177,10;42,180,246,10;24,190,264,9;4,220,242,45;3,220,323,15;46,240,310,1;
29,20,98,8;25,40,116,6;32,50,98,24;35,50,145,504;39,50,172,9;10,70,142,4;21,80,130,16;17,110,155,18;6,110,228,9;40,120,191,14;29,120,240,80;8,130,199,14;28,150,206,42;45,160,183,32;4,170,240,18;
7,0,26,126;11,0,51,27;33,10,58,4;9,10,106,24;49,30,79,14;7,50,127,12;1,70,98,63;44,90,135,90;2,100,146,6;26,130,156,20;31,150,194,10;10,180,232,4;11,210,238,9;13,240,264,8;43,250,323,12;
34,20,67,4;6,20,92,126;43,20,116,30;26,30,79,15;25,30,130,6;11,60,109,18;14,80,100,24;23,100,125,3;37,110,184,9;30,120,151,15;41,130,156,18;19,130,181,7;44,130,252,5;3,150,224,20;48,150,297,18;
44,0,50,30;46,20,45,4;23,50,79,1;41,80,124,6;36,80,177,28;9,100,124,48;12,120,191,12;11,140,206,81;43,140,230,12;30,140,279,100;45,150,224,24;5,180,208,3;34,190,211,4;2,210,236,2;26,220,245,35;
24,10,59,9;40,40,64,28;39,50,70,6;4,60,133,45;39,80,148,6;9,80,171,56;5,100,150,69;47,110,158,7;35,110,200,56;41,110,253,18;14,130,152,4;2,160,206,4;6,190,213,9;10,210,265,4;30,220,286,5;
31,0,51,15;7,30,55,36;21,30,80,16;43,30,156,18;33,60,136,1;41,90,135,6;15,120,193,18;12,140,185,12;24,140,233,45;43,140,299,18;34,160,183,22;31,170,216,20;29,170,264,24;25,180,204,1;17,210,278,2;
13,0,72,4;35,20,48,8;20,40,56,1;14,50,117,12;32,70,96,16;18,100,172,140;32,100,250,8;45,130,172,16;2,130,224,6;15,150,222,1;25,170,214,6;35,180,253,32;16,210,281,50;38,220,244,63;1,230,255,27;
16,0,29,10;34,20,97,8;7,40,107,18;32,70,115,1;6,70,142,36;28,100,168,1;49,120,143,21;16,140,192,50;18,160,182,30;39,190,259,15;10,210,277,8;6,210,298,27;30,220,268,5;29,230,298,16;13,230,344,2;
12,0,20,16;26,0,92,20;20,30,81,8;31,60,113,65;37,80,127,18;26,110,158,40;11,140,210,63;13,150,174,14;18,180,231,20;30,210,258,5;5,230,299,12;42,250,292,50;28,250,361,18;48,250,385,6;20,270,350,20;
36,30,107,70;12,60,86,8;20,90,137,4;39,90,208,12;22,120,181,24;26,130,178,10;35,140,163,56;30,160,238,5;46,190,215,8;5,190,294,6;15,190,345,27;24,200,225,36;32,200,250,24;44,220,241,5;35,240,291,16;
31,0,72,30;43,0,149,12;6,10,92,18;40,20,64,21;9,30,75,32;50,50,129,48;39,80,105,3;3,100,177,10;27,130,168,21;46,130,216,28;28,130,241,24;15,140,166,27;36,140,219,28;11,140,265,108;20,170,214,24;
22,30,78,40;12,50,98,12;41,60,82,36;4,90,139,99;15,110,157,9;39,120,166,18;36,140,165,14;14,160,210,8;4,190,213,99;13,200,220,4;32,230,283,32;5,250,273,12;14,250,323,12;10,270,296,8;5,280,334,6;
16,30,71,30;23,50,74,2;26,70,124,5;21,100,117,24;24,100,162,36;22,110,158,16;7,120,193,60;47,140,163,7;5,170,249,3;19,200,255,21;29,230,277,48;2,230,300,2;28,230,324,60;27,240,283,21;1,250,311,18;
44,10,35,10;20,20,95,28;43,40,66,12;27,40,142,18;29,70,93,8;14,90,162,16;6,100,170,45;19,130,200,7;44,140,167,10;22,170,246,12;15,170,317,9;37,190,236,108;14,190,306,12;16,200,258,30;35,200,330,40;
48,20,67,24;26,40,121,25;1,50,72,9;9,70,120,80;15,80,123,9;49,90,116,14;8,90,182,28;50,110,133,24;4,130,155,36;8,160,211,7;28,180,227,90;24,190,208,18;33,210,288,4;10,210,309,8;15,230,253,36;
25,30,109,3;35,30,179,80;13,60,132,14;46,80,106,4;36,90,114,77;44,90,160,10;1,90,238,18;21,100,129,16;6,130,208,36;40,130,267,77;25,140,164,18;18,150,214,1;8,170,218,14;49,190,236,35;46,210,281,2;
15,20,42,54;12,20,91,8;41,30,57,48;38,50,99,9;35,80,154,120;25,90,117,21;32,110,156,8;7,120,169,18;41,150,221,42;37,150,270,45;23,170,194,2;45,200,223,1;32,210,236,24;43,210,310,36;21,210,338,40;
9,10,58,16;22,40,91,12;15,60,106,9;49,70,119,7;34,90,115,6;23,120,160,2;45,140,188,56;4,160,209,18;21,190,213,8;35,210,234,8;21,230,273,8;46,250,322,12;19,260,282,7;5,270,294,21;6,290,334,27;
23,0,48,4;11,0,119,45;39,0,170,9;9,20,47,24;1,50,99,18;47,60,104,3;17,90,161,20;36,120,147,35;37,150,223,144;28,170,220,12;9,170,296,88;39,190,236,15;4,200,273,54;27,230,278,3;14,260,329,20;
27,0,23,18;40,10,82,42;24,20,45,9;17,50,123,4;33,80,103,4;10,110,156,8;39,140,165,18;17,140,189,16;9,140,262,8;24,150,198,1;25,150,224,18;33,180,258,4;46,200,271,2;8,230,302,7;17,250,324,6;
11,20,46,18;35,50,96,16;39,50,141,3;21,80,131,1;15,90,115,36;32,110,181,1;42,130,177,50;7,130,226,36;25,160,183,45;17,160,207,4;30,190,239,45;42,200,251,20;35,230,308,16;14,250,275,8;33,280,332,16;
11,10,32,54;33,40,64,8;16,60,128,40;1,60,152,18;3,90,135,10;35,120,143,16;2,140,211,1;10,170,196,40;42,170,267,160;1,170,295,63;43,180,251,24;44,190,262,5;22,210,232,20;39,240,268,12;24,260,280,9;
24,0,52,9;13,20,47,2;19,20,117,1;6,20,143,36;10,50,122,8;50,60,136,40;26,90,115,10;38,120,165,27;43,130,185,12;8,150,196,126;14,160,234,24;23,160,276,1;49,160,351,14;25,170,240,6;40,180,205,77;
18,10,80,50;31,40,67,15;44,70,113,10;25,90,166,1;23,120,192,2;27,130,180,3;48,130,204,12;15,160,235,9;26,160,256,10;38,170,195,1;23,200,224,11;17,220,269,2;4,220,345,18;41,250,298,6;10,280,303,4;
50,10,32,8;16,20,62,1;11,20,106,63;33,50,91,1;31,60,142,10;49,90,139,28;21,120,194,16;42,120,215,70;48,150,223,42;6,150,248,36;8,160,183,70;9,160,209,72;31,170,213,5;17,170,264,8;34,170,289,2;
4,20,70,45;14,40,110,188;13,40,135,6;10,40,200,16;23,50,118,2;29,80,157,88;42,90,162,40;25,120,190,15;36,130,178,35;21,160,184,8;37,160,208,45;10,190,213,4;25,220,265,1;22,240,290,28;11,250,298,54;
49,30,104,7;7,60,110,18;22,70,139,72;27,70,186,12;9,70,236,16;44,100,175,20;43,130,177,102;1,160,212,27;46,160,238,4;44,190,231,5;43,210,256,42;4,210,282,18;15,230,254,99;9,240,291,8;1,260,313,54;
17,20,45,4;18,30,100,70;12,30,150,24;28,30,199,6;44,30,221,10;9,50,71,8;16,70,140,30;15,80,127,9;29,110,132,32;16,140,189,30;33,170,192,8;32,180,205,40;34,180,280,10;17,190,216,4;25,200,224,6;
50,10,81,8;44,40,88,15;13,50,124,4;36,70,95,35;1,100,125,18;14,100,154,24;4,110,137,36;36,140,165,35;5,160,230,51;21,180,231,16;38,190,269,9;47,220,265,6;16,220,335,50;29,220,360,16;15,220,433,189;
47,30,53,1;48,30,78,1;16,30,99,40;6,60,108,72;43,80,151,1;1,100,156,27;49,120,142,84;15,150,213,9;50,170,223,152;31,200,226,5;22,220,259,1;28,220,331,30;19,240,290,14;17,250,270,4;34,270,296,8;
18,20,94,50;49,50,124,35;48,80,130,18;25,90,138,6;37,120,166,1;50,130,181,56;36,160,182,14;3,170,240,15;13,200,245,4;47,210,287,3;43,240,290,24;2,240,337,3;27,250,271,30;16,280,301,50;24,290,361,1;
28,20,87,6;43,30,55,108;42,30,104,20;25,50,69,1;1,60,112,81;27,90,113,18;50,120,168,64;16,130,198,70;29,140,202,1;11,170,220,9;14,200,281,12;19,200,311,70;48,230,252,12;43,260,283,12;49,290,352,42;
