71,2,6,862;47,4,9,848;31,4,7,133405;
88,0,10,230;35,6,10,12813;13,10,19,2794;
3,4,18,67446;76,8,19,156900;91,8,12,3951;
57,4,8,139503;64,8,18,10368;25,14,26,197736;
11,6,20,1678;12,8,10,5711;24,12,23,7152;
56,6,18,17250;27,6,11,45786;81,6,19,58586;
1,6,14,70;83,6,16,2726;56,8,10,438;
2,0,3,18380;8,4,9,16844;60,10,21,270;
43,6,10,1533;77,8,20,1210;56,14,20,208206;
25,4,9,13202;5,4,7,99042;34,4,12,79430;
16,4,9,290277;9,6,10,49311;8,10,15,43456;
2,4,8,16890;58,4,11,118753;68,6,13,1498960;
69,0,4,847;99,0,3,3567;44,6,16,343539;
100,2,15,51852;18,8,12,132;31,12,24,725;
96,6,11,335286;42,6,19,3380;24,6,9,7074;
6,0,10,2250;29,0,7,166724;22,0,3,2413692;
61,6,23,21159;11,10,18,3064;63,12,16,11816;
89,6,16,36120;87,8,17,3017295;5,12,19,822;
15,0,11,168;40,0,8,240051;56,6,13,179970;
11,6,13,2244;66,8,20,429350;99,12,19,8271;
92,4,14,234;9,6,17,488763;43,6,20,15841;
59,0,5,238;58,4,12,13900;63,10,20,140;
36,0,5,78;89,4,12,18370;93,10,17,2439;
63,6,9,208684;56,8,17,52734;40,8,12,3465;
18,6,10,802;46,8,14,116380;49,8,20,368301;
57,4,17,11103;63,10,24,32190;24,14,19,1176;
61,0,2,24502;60,6,11,12831810;21,8,17,1010;
75,2,6,1599;51,6,9,357189;91,12,20,1085520;
33,6,13,592897;71,12,26,65786;98,12,24,2660;
88,2,15,5103630;43,6,21,14546;67,10,23,236095;
71,0,9,44394;29,2,6,424;30,8,20,10874;
93,4,14,69723;53,6,19,207040;88,8,15,46360;
31,0,7,355;56,2,11,5622222;96,6,17,48138;
37,2,13,2520;10,6,21,26470;51,12,24,116517;
21,0,5,562;41,4,14,14180;54,4,13,42;
30,4,9,326382;22,10,20,760329;37,16,25,522;
88,0,6,267330;95,0,5,49275;39,6,16,852;
25,6,11,7154;8,6,11,15592;61,6,14,10;
92,2,5,3084;53,4,13,16840;22,4,13,38061;
64,4,15,77706;76,10,19,682635;29,10,16,944;
38,2,6,738615;47,4,14,4360;69,6,13,1466;
49,6,14,3263;74,12,16,7536;16,16,27,1710;
14,4,8,917400;8,4,14,4862;96,8,19,2844;
51,6,10,60846;97,12,25,38725;85,14,27,73738;
43,4,12,8043;46,4,7,25300;78,10,22,1949647;
19,2,6,808437;67,4,14,11880;1,10,14,201845;
41,4,18,1735;31,4,11,155;69,6,19,995197;
50,4,16,6100;84,4,13,2110338;49,8,12,900;
43,0,4,37079;80,4,8,177;63,4,16,174;
98,2,6,27760;57,4,8,50403;91,8,12,8454;
13,0,2,32;76,0,3,351;58,2,13,96885;
17,6,19,601840;76,12,16,1089705;7,18,31,75;
74,4,11,17160;7,4,12,9130;84,4,12,56160;
91,4,9,1254;3,4,14,2888267;85,10,21,637;
87,6,14,11565;3,6,23,23521;95,6,19,544420;
76,4,8,117927;96,4,18,1128;91,10,18,1123578;
87,2,4,17235;17,2,14,75400;56,4,15,47268;
85,6,11,1741817;88,12,24,373890;34,14,19,4076530;
51,6,20,174;3,10,14,551;24,10,19,4005;
73,2,5,490;54,6,15,204;34,10,17,37300;
68,0,8,16960;64,6,13,4440;33,10,17,1342;
57,4,18,4278;69,8,18,72;58,8,14,1342;
88,2,6,21190;60,8,12,7896;99,12,22,354;
41,0,10,5135;21,4,9,278930;29,6,13,252;
89,2,6,270;77,6,18,5984470;36,10,14,3990;
69,0,10,5862;48,4,12,29025;63,6,16,16622;
20,6,15,4018;71,12,25,48612;2,12,18,2035;
27,2,9,50319;84,2,10,9486;16,4,14,9576;
23,4,8,5530;45,6,16,840;38,6,21,25656;
69,0,4,34;2,2,15,150710;32,4,16,49900;
46,0,11,2337620;57,2,10,511557;85,4,10,70;
25,4,8,17717;88,8,16,10930;14,8,16,642;
60,2,13,402468;100,8,12,279846;35,8,19,939;
43,4,13,91;85,4,14,13664;98,6,14,19210;
50,0,7,11580;44,4,6,828;12,6,13,2655;
52,6,17,4408;14,12,23,40932;15,12,19,368;
2,6,13,4695;75,6,13,387;44,10,14,108;
77,4,10,728730;19,8,17,2781989;86,10,20,11800;
50,4,18,3560;40,10,21,13041;12,16,22,102015;
27,4,13,1200;86,10,20,169328;74,10,14,29584;
95,6,16,4865;59,10,18,96732;48,12,16,65;
24,6,19,396;63,10,17,15554;64,12,25,41508;
27,4,8,786915;4,10,14,430;70,10,24,2466;
55,2,18,5100040;34,6,17,2630;31,8,18,32405;
26,6,17,1089396;48,8,21,266245;86,12,18,67464;
16,4,15,5553;87,8,21,55413;85,12,26,128429;
52,4,16,3026;57,4,13,78;56,6,13,434946;
92,2,10,27;73,2,13,120;63,4,8,172;
28,2,11,408;26,4,15,2634;95,8,12,68650;
39,6,14,195138;15,10,14,854984;18,12,24,195644;
67,6,17,22300;7,6,18,3185;73,10,16,4560;
67,0,9,270220;96,6,20,4278;95,10,15,3930;
24,2,14,1797;15,4,13,340728;10,10,19,24537200;
8,2,15,340;97,2,7,163525;61,6,19,2611;
89,4,12,587570;19,6,13,155771;90,6,12,4015;
30,4,18,84;8,8,15,15788;71,8,21,1468;
89,6,15,82680;28,10,20,7722;39,10,15,477;
80,2,16,144518;30,2,7,1366558;87,8,20,61776;
41,6,14,370;52,6,20,14574;1,10,14,5485;
13,2,13,136602;47,8,21,902;100,8,20,1407678;
57,2,11,1170;63,4,6,4062;28,4,15,21834;
95,4,13,2540;62,6,9,72468;88,10,18,11690;
90,2,13,352135;40,6,9,125181;4,6,19,10870;
20,2,15,21736;27,8,21,23457;67,10,21,335;
66,0,2,70;38,6,9,4221;30,12,20,28162;
39,2,6,50625;75,4,19,10887;72,6,20,2592;
83,2,7,9165;59,8,14,8190;74,10,17,552;
41,6,10,150;83,8,14,1234;10,8,19,504370;
93,2,6,5328855;44,6,12,432;23,10,14,126170;
1,6,18,324900;20,12,21,828;63,14,18,404;
59,6,10,1760;50,6,10,22960;19,8,21,2044;
22,2,10,26631;57,6,21,678;61,8,21,3378;
43,4,15,12859;96,8,16,33408;14,12,16,1194;
65,6,11,708;59,10,23,21306;81,12,18,1694;
55,2,18,7520;31,2,16,14630;19,2,11,476;
23,2,15,1591620;81,4,11,9760;5,8,13,2136;
22,6,14,112797;84,10,19,28125;18,16,24,9632;
66,6,10,18360;18,8,15,1058;64,8,18,1116;
58,4,17,7;51,10,23,117;39,16,21,405;
23,0,12,310;19,6,9,392;10,12,17,1467360;
88,0,5,30600;60,6,16,88848;38,6,18,21771;
84,6,15,6579;91,8,20,6468;34,14,22,205830;
21,6,14,114;11,8,22,24;82,8,22,422;
48,2,8,8200;81,8,18,5696;48,10,13,711060;
87,6,14,19107;97,8,22,10;73,8,15,23590;
99,0,11,15051;72,6,11,1251;28,6,16,156;
66,6,19,289020;63,8,21,26676;93,8,11,558;
17,6,19,38440;99,12,23,206841;24,18,22,4203;
70,6,15,1206;77,8,11,18570;66,10,13,707570;
21,4,12,10312;56,8,19,6534;88,14,19,1290;
78,4,13,2926;43,6,20,1975827;4,12,21,2540;
4,6,17,202350;3,10,25,10486;84,16,28,26793;
17,0,8,362420;95,2,8,716470;96,6,8,3246;
1,6,16,2860995;19,6,10,2975;7,10,18,7600;
87,4,8,1353906;37,4,18,7490;67,6,15,161315;
98,6,20,14270;5,12,25,450;16,16,28,10161666;
79,0,9,39285;36,2,7,626;22,8,15,1271511;
24,0,4,40470;68,6,10,2190;98,10,25,376680;
38,2,15,2061;34,8,12,239660;60,14,28,1020;
28,2,4,84;38,6,14,1923;47,10,21,29034;
38,2,11,24;71,2,6,8;24,6,12,234849;
40,6,20,328083;100,12,24,86766;72,16,26,104130;
15,6,9,32232;2,12,15,366990;98,18,25,230860;
55,2,6,2780300;34,8,11,230;28,14,24,37362;
7,6,15,31320;86,12,20,11344;95,12,24,74830;
2,4,13,46830;40,10,18,74900;72,12,15,60003;
91,6,14,11709;88,8,18,32030;74,14,24,880;
14,4,8,2708064;37,8,23,1024;38,8,16,481152;
3,6,15,130;87,12,17,12717;22,14,19,8163;
28,0,5,80022;74,4,8,9680;40,8,22,2359;
78,2,15,53746;97,4,10,12605;63,6,10,11278;
32,6,19,10660;40,8,19,21;31,10,14,120675;
13,6,14,5980;48,12,25,1335;39,14,26,151914;
60,0,12,6522;90,0,8,144185;25,6,10,113925;
76,4,8,3045;80,10,16,7909;64,12,18,1824;
30,6,19,18164;64,6,12,317280;4,10,14,13957370;
36,0,12,454;66,4,16,68910;96,6,15,44928;
70,4,10,23724;92,10,14,1869;86,16,22,168;
92,6,7,104436;78,6,9,20013;79,10,13,3021895;
68,6,18,3147380;20,8,12,3752;43,8,18,206885;
7,6,19,337000;26,8,16,11472;38,14,18,1266;
46,2,6,23106050;21,6,17,363234;99,8,13,397590;
82,6,15,481578;67,6,19,5380;80,8,13,27366;
9,6,9,546147;30,10,18,88814;90,14,19,13690;
38,6,14,19944;89,8,12,530660;75,14,27,207;
2,0,10,16410;91,2,11,1467;41,6,13,508755;
10,6,21,1140;79,8,22,17195;55,14,24,940;
100,2,8,565134;75,4,12,13840290;11,10,14,1236;
24,4,9,224931;42,8,12,390;87,14,23,351;
34,0,10,11340;26,0,9,4620;2,0,10,20685;
22,6,18,30951;89,12,19,2128950;9,14,22,36;
31,4,16,4760;79,6,19,153350;75,12,22,22212;
32,4,12,908380;69,10,21,124;14,16,24,6870;
28,4,8,153108;39,4,12,5388;31,10,21,15;
1,0,3,1255;99,4,16,13800;83,8,17,188647;
69,0,8,9154;25,4,8,2212;99,10,20,134412;
30,2,7,8062;62,8,14,1980;78,10,23,2499;
83,2,10,11540;77,8,16,19316430;76,10,25,456;
31,2,9,143085;98,6,10,144470;83,12,23,96981;
51,4,7,1235217;95,4,9,296175;72,4,16,30753;
9,2,12,11214;11,4,19,13182;39,6,19,2235;
57,6,18,555;9,12,24,91458;33,16,29,60938;
93,4,17,3783645;10,4,13,174020;99,10,14,122817;
16,6,10,4581;35,8,14,424614;77,12,19,410;
20,2,15,5182;89,2,11,6170;45,4,19,15720;
17,6,14,532280;79,8,12,12600;62,12,15,726;
59,2,8,26;46,8,20,472670;65,14,19,1857;
52,6,18,28;94,8,12,5047;53,10,23,175850;
4,4,9,39540;69,10,19,97;85,14,21,4970;
1,0,11,104655;30,2,7,400;61,4,15,2528;
24,4,13,222;13,10,13,120;2,10,13,39730;
89,4,17,15300;85,6,19,4522;53,12,18,81220;
40,2,4,204596;63,2,6,81420;67,8,17,286910;
55,6,18,71400;69,6,11,300304;89,10,23,13170;
10,2,15,1070;82,2,14,2814;68,2,8,82130;
89,0,3,14950;17,6,18,80880;74,10,21,3367224;
90,4,12,1850;79,10,13,8450;85,16,19,21035;
96,0,4,396;75,6,11,3198;99,10,20,11130;
60,2,10,618;32,6,16,210590;47,10,23,8666;
14,4,8,456;75,10,13,140616;21,14,22,120062;
72,6,16,82251;90,12,20,765;29,12,17,336;
95,2,6,1075;66,8,12,107320;35,10,14,495;
86,4,11,55056;29,10,19,1036;80,16,30,138259;
12,0,7,3010;34,2,7,94720;2,6,8,360;
32,2,10,8693770;60,4,13,84798;13,4,7,3262;
44,6,18,5481;100,6,11,3744;98,8,20,17000;
79,6,17,3500;37,8,16,8018;83,10,22,695;
28,0,3,288666;49,2,10,162538;10,4,11,13120980;
61,0,14,194;59,6,18,732764;51,6,15,93804;
35,2,12,903;49,2,7,73490;59,4,15,3518;
68,2,16,2280;78,6,12,17556;40,10,13,11445;
98,2,14,238780;19,4,17,434;11,4,11,118028;
36,4,9,57936;98,10,23,81450;59,12,17,870;
65,4,7,14049;89,8,15,26930;26,12,15,5052;
42,6,10,151300;88,8,12,2030;53,12,21,1040;
6,0,12,130914;56,6,16,71358;44,12,19,62100;
9,4,18,43371;77,10,16,30;95,14,26,560;
84,4,13,33894;38,4,12,9084;87,6,15,621;
18,2,6,40014;26,8,12,855888;80,14,25,1762;
82,4,12,447708;91,8,10,9045;96,14,23,94596;
92,6,10,5640;91,12,21,6861;67,18,28,2308945;
61,2,5,614;11,2,4,832;29,8,12,11116;
39,4,15,41970;69,10,15,511;50,16,25,14010;
73,4,8,56500;41,10,17,6045;94,16,26,1510488;
39,0,4,1416;53,6,9,392560;99,8,13,59316;
14,4,9,42;82,8,20,2216;75,14,22,22434;
23,6,15,409110;46,6,15,340;12,10,20,53904;
67,4,7,25420;8,10,14,2796;75,16,23,293253;
4,2,17,32560;36,4,7,1386;53,4,13,1580;
59,4,8,388;73,4,19,16860;38,10,16,8040;
16,4,14,495;87,10,15,169857;13,14,27,260838;
30,6,10,68;3,10,16,1461;62,10,17,84489;
71,6,14,6822;12,10,12,290;23,10,18,5950;
60,0,8,13902354;7,0,5,424290;76,2,6,14352;
90,6,11,705;89,8,10,22370;23,10,22,729160;
4,2,5,19160;56,6,16,4038;4,10,18,290;
45,4,7,2376;82,10,25,792688;90,14,17,770;
97,6,10,30;28,8,11,156;88,10,22,1627330;
84,2,11,205092;22,8,12,1881;21,12,18,564;
52,0,8,720;19,4,11,17055024;41,4,9,4935;
16,6,13,1647;48,12,22,69270;9,14,20,81;
27,6,15,1914;97,10,24,39980;85,12,18,2054164;
93,0,4,4797;16,6,19,187605;55,10,21,60580;
34,6,12,330;39,8,11,7617;75,12,24,46365;
65,0,4,25395;3,2,11,71;83,4,7,1675;
86,6,19,23792;13,10,22,490;44,14,26,668268;
18,6,11,6510;63,8,12,26;95,12,24,160;
35,0,14,57927;10,0,5,7060;99,4,11,3489;
63,4,12,436108;30,10,24,5870;74,10,18,110080;
61,6,14,4121;27,10,15,16587;63,16,22,80132;
64,2,15,1338;6,2,6,431883;55,6,14,890;
41,0,11,123285;35,2,13,7161;6,8,16,482652;
80,4,13,293;92,4,8,23775;41,6,17,150355;
23,0,4,28470;57,2,10,4050;18,8,19,2866;
55,0,3,96860;78,6,19,63840;59,10,23,76612;
22,4,14,2997;48,10,15,6595;95,16,23,20;
76,4,18,909;82,4,14,153542;97,4,9,17355;
82,2,5,188886;52,8,17,3600;85,10,15,1218;
23,2,14,8213330;19,2,16,1909677;2,8,12,10;
76,0,4,462;98,2,15,630;79,4,15,5560;
78,6,15,84;33,6,13,541;80,6,17,71;
25,0,16,21;55,2,10,10010;91,4,14,8043;
67,4,7,8165;28,10,14,2070;80,16,24,92794;
67,4,15,135875;66,4,8,9110;32,8,12,130;
84,2,10,1323414;23,4,7,78520;16,6,11,23058;
71,6,13,34374;80,8,20,678;76,10,15,39996;
5,0,12,1924920;16,6,18,2118186;18,10,22,130578;
42,4,8,44075;85,10,16,6356;73,16,19,2460;
48,6,11,13655;12,6,10,54763;18,6,14,84674;
28,4,7,5016;24,10,13,96;65,16,24,320487;
94,0,14,102522;12,4,17,775;58,10,15,7955;
37,2,7,1478;13,8,17,5126;37,12,21,5322;
47,2,14,742;94,6,10,352016;56,8,12,139944;
86,6,13,9280;92,6,20,723483;51,10,14,22002;
45,6,12,3824;90,10,14,465;78,10,17,25522;
29,6,10,133896;30,10,18,38;48,10,18,44935;
12,4,11,51;70,4,10,88488;41,4,8,3900;
29,6,12,7940;30,6,16,19482014;98,12,18,36460;
26,4,12,2316;3,10,15,1319;10,12,15,12740;
95,4,11,19920;97,8,10,220;96,8,13,23826;
69,0,6,14352;15,4,6,80720;1,10,14,2195;
4,2,11,148390;62,4,7,14868;85,4,14,5705;
10,4,12,7050;68,6,18,1457120;91,12,24,30;
11,6,14,5076;67,6,19,3115;27,10,14,67686;
26,4,7,257472;47,10,18,3222;26,10,13,1236;
27,6,15,9;16,12,23,39978;30,18,31,1254;
33,6,9,304832;68,12,24,1580;69,18,22,10244;
59,2,12,7858;49,2,11,1166907;100,4,17,2148;
8,6,16,4178;4,6,13,11850;90,10,22,216180;
63,6,18,4754;1,10,14,27360;92,14,23,359796;
5,2,14,15696;60,4,14,12330;54,6,11,239088;
59,2,6,1938;67,4,8,29212800;38,8,20,63;
18,2,11,106;85,4,13,2792139;21,8,17,484;
88,0,13,3460;61,0,8,506;100,0,9,139620;
100,2,10,1512900;54,8,12,13356;9,8,11,1980;
80,6,8,311;66,6,20,14630;78,8,11,9758;
5,2,12,1512;38,6,16,162;5,12,21,2070;
7,4,12,2145;48,8,20,3307845;8,10,23,2852;
44,4,15,13005;95,4,11,515;20,10,20,298406;
48,0,3,945;30,4,11,252;79,6,17,12341825;
41,6,23,140;97,12,16,7215;56,18,21,21822;
38,6,9,1299;44,10,13,68103;64,12,26,22062;
69,6,10,9522;29,6,19,7308;27,8,20,89154;
2,2,5,3670;17,4,16,877150;19,8,16,10913;
54,0,7,64104;49,2,9,53336;50,8,12,42810;
66,2,11,8490;56,2,16,150;47,8,20,2062;
42,6,10,5603080;98,12,25,26870;25,12,21,217;
49,0,7,11927;24,6,19,5481;11,6,14,1798;
73,6,13,12180;22,10,23,91953;12,12,15,1970;
87,2,8,38007;37,6,20,7076;67,12,21,128295;
37,0,12,5216;30,4,16,9364;78,10,19,147;
62,4,11,2433;57,8,21,31680;20,14,18,12568;
32,2,7,3910;90,2,11,2789170;50,2,7,20430;
22,2,11,117;98,2,14,3260;3,8,14,5;
93,6,17,31302;62,10,24,221907;28,14,27,2101602;
1,2,5,85;23,4,15,322880;76,8,21,579;
30,6,9,6;25,8,17,6321;32,12,15,37050;
93,0,11,3456;18,4,18,20204;20,8,13,1322;
7,4,15,20795;15,4,12,1560672;6,4,8,68526;
38,4,12,135;43,8,20,225897;45,14,28,14281920;
3,4,15,583;94,10,23,112;21,10,19,368;
24,2,13,114795;1,6,11,14110;44,6,10,14823;
4,4,8,341040;58,10,13,3616;98,16,24,3260;
14,4,8,248718;78,10,16,406;68,14,27,64660;
65,4,17,1125687;97,10,22,1180;49,16,22,401783;
93,6,19,1476;100,12,25,415746;1,16,18,235;
62,2,7,18885;84,6,20,145791;33,12,19,1304;
72,6,18,189;59,12,18,779072;93,18,22,322020;
55,2,12,27410;28,6,13,936;31,6,15,35790;
75,6,20,711;70,10,13,13530;76,16,24,38790;
12,2,15,14671;47,6,16,58;27,12,16,1740;
15,4,17,8624;65,4,14,211812;92,4,14,181572;
60,2,13,1998;35,4,10,53112;49,8,10,4290;
38,0,4,72378;26,0,9,9924;44,6,20,171;
89,4,14,84440;15,8,16,208;33,10,14,122107;
90,4,11,1060;44,8,15,6381;19,10,16,1981;
68,4,12,745340;17,10,18,3320;6,10,14,8541;
93,6,16,9999;48,10,22,24675;69,10,18,3030;
55,2,6,1502540;100,6,15,6540;60,10,21,450;
63,4,15,340450;21,4,13,310;75,4,9,332907;
94,4,13,1260;5,6,18,28618638;72,12,20,1791;
31,0,8,7610;22,2,16,4473;66,2,10,7970;
37,0,5,72;26,0,4,1116726;52,4,12,5364;
12,2,5,10;51,8,11,11781;44,14,18,819;
33,2,6,60662;72,4,8,193833;32,6,16,135130;
55,0,9,482940;74,2,14,19264;43,2,7,268632;
56,4,16,120612;81,10,16,22354;14,12,19,384;
34,2,14,20430;15,6,8,1302000;77,12,27,6870;
80,0,9,57512;59,2,5,142;46,2,12,23510;
67,6,8,55;73,8,16,2100;39,10,15,146847;
59,4,8,366;41,8,11,2675;83,10,22,22318;
86,0,13,329536;11,6,8,5376;32,8,11,82400;
66,2,7,5560;3,6,10,486338;38,8,15,39948;
51,2,8,1146;68,4,12,6410;75,6,20,5367;
81,2,12,8174;44,4,17,2727;25,10,19,242711;
1,2,10,8585;5,8,11,239286;59,10,20,442;
85,4,8,33523;23,8,14,51596360;74,12,21,6800;
93,6,16,436491;83,12,20,143;6,18,30,113319;
66,2,11,117440;88,4,13,7760;57,8,9,27879;
44,2,14,8295048;75,2,6,37653;80,2,14,4205;
97,6,20,2850;14,10,24,5928;1,14,17,71235;
81,6,15,8036;79,6,13,1905;39,10,23,124185;
63,4,9,12574;81,6,10,676;15,8,15,7800;
10,6,20,7240;31,12,16,42465;94,12,16,44961;
98,6,13,47460;53,12,17,77520;66,16,20,147280;
97,0,9,100;90,4,9,23805;62,8,15,237525;
84,2,7,115155;86,2,6,1712456;62,2,6,46005;
73,0,5,2750;100,4,13,2592;94,6,16,15631;
49,0,10,2258;81,2,7,2152;85,4,10,23002;
77,0,4,393540;87,4,8,2502;6,6,13,5292;
73,2,13,640;51,4,11,3774;32,4,8,12540;
76,6,16,738;53,8,15,27880;54,12,25,21702;
15,6,15,280;81,10,22,150;18,14,25,170;
21,6,14,142;42,8,20,565500;9,10,16,253917;
50,2,10,12230;16,6,15,75213;32,12,16,1882370;
93,0,4,351;28,2,10,28194;10,6,10,307580;
46,2,6,20520;44,8,22,2650131;71,8,19,4902;
42,2,6,112235;38,4,6,531;53,4,9,12990;
59,2,13,12850;92,4,18,2448;67,10,25,67485;
75,2,9,16617;86,2,15,1526088;77,8,13,33950;
62,4,9,24;42,6,20,8530;6,12,19,63171;
88,4,10,39810;42,10,15,875;15,14,19,2568;
71,6,9,1172;12,8,20,125972;29,14,16,204364;
38,2,12,204;96,8,13,696;32,14,23,21150;
75,6,16,3465;83,8,12,10079;68,10,19,8330;
42,2,11,390480;38,6,19,1488345;60,8,11,182340;
66,4,13,440;17,8,12,14960;1,14,28,21660;
57,2,8,1662;85,8,12,78281;20,14,17,83658;
100,4,13,64656;76,10,16,8031;25,12,20,1988;
51,6,18,113928;72,8,20,1933659;62,8,21,14820;
36,4,19,56844;55,6,21,1120;96,6,10,858;
68,2,16,270220;45,4,14,14839808;84,6,13,23328;
6,2,12,2448;37,4,10,6198;35,6,17,69771;
72,0,12,775719;69,6,16,9188;63,6,16,9558;
82,0,10,32;40,2,6,511784;1,2,14,1970;
49,0,9,89;13,6,13,5198;1,12,24,340;
4,0,10,4320;12,4,9,54418;97,6,19,185;
58,4,8,1381;44,10,12,58635;9,10,14,16602912;
1,4,10,856535;15,10,19,5376;72,12,15,7380;
89,2,7,670;29,2,7,2458904;96,4,7,1417740;
44,6,20,6921;26,10,14,75552;71,14,19,94548;
35,2,10,3057;100,4,8,144;69,10,25,787;
37,6,9,5342;97,10,18,4875;66,12,21,192350;
46,0,2,340190;51,6,16,9141;36,8,20,40372;
55,2,9,13690;47,4,19,316;49,10,22,35;
29,2,12,27400;2,6,15,24265;53,10,14,7190;
91,0,4,24594;12,6,10,88408;30,8,21,177782;
79,6,20,111075;15,8,14,223528;98,8,19,69000;
8,4,9,2188;81,6,18,32694;6,12,22,23949;
7,2,7,305;98,4,13,83820;23,4,14,5880;
97,0,3,48355;46,0,8,13020;63,4,18,66;
87,4,13,274104;98,10,23,3860;100,12,22,204;
9,2,6,1107;59,8,16,2450;83,14,19,875;
20,4,17,2670;33,8,22,189731;57,8,17,4401;
64,0,11,50184;88,2,5,197680;18,2,15,94664;
35,4,18,2985;62,4,16,22080;80,6,15,291;
83,6,11,2203;38,12,24,408;17,14,25,14470;
92,4,7,13140;20,4,6,563150;22,8,14,127953;
13,2,9,29320;66,4,15,94740;71,10,19,640;
49,0,11,1383;72,4,18,69003;76,4,11,111;
64,0,9,3126;100,4,16,55434;10,10,21,20;
50,0,11,872560;9,4,13,855;65,4,15,171357;
66,6,15,1050;86,12,16,7608;73,14,21,620;
54,4,8,14382;45,4,9,808;62,10,21,622263;
81,2,13,23866;76,8,22,1200;87,14,19,873891;
78,6,12,1142540;42,12,19,344635;78,14,24,740446;
7,4,9,328365;69,4,13,853;26,4,13,1288554;
5,0,14,121692;1,2,5,4130;94,2,15,308;
85,2,11,53746;60,8,22,1296;25,10,20,3507;
74,0,8,16128;75,0,6,12861;51,0,12,5271;
60,0,7,49596;21,2,6,100;79,4,14,110;
48,2,12,327285;51,6,17,424929;75,8,12,66;
63,0,4,326114;93,0,13,34650;52,4,12,127156;
33,4,17,733;54,6,16,1764;50,8,17,35390;
57,4,20,663;45,4,14,912;95,10,24,1676680;
47,2,7,178082;1,6,16,26060;32,6,15,2026430;
77,2,14,2761940;33,4,6,65035;26,10,18,2568666;
66,6,17,193070;24,10,15,27;75,10,14,159;
34,0,8,5350;80,4,12,4229;64,4,11,110640;
47,2,5,762;71,2,14,334344;14,8,12,4026;
45,2,10,12272;68,6,8,2290;27,12,25,51486;
22,4,19,108855;87,4,7,79515;38,4,12,258;
44,4,17,2527515;35,4,15,453;40,10,18,182;
55,6,17,59110;35,12,19,13110;83,18,23,2569;
21,6,11,38450;67,10,14,17480;24,12,24,661458;
34,4,14,41220;97,10,20,24740;62,14,20,45048;
8,2,12,129122;2,4,10,74680;83,10,15,23996;
63,4,17,154496;95,4,9,95655;36,8,17,514;
48,6,11,45360;66,12,16,346340;96,18,29,1230;
80,6,16,20;81,8,22,66;88,10,11,57500;
19,0,13,164724;61,6,17,874;63,6,13,810;
34,0,5,2636060;75,0,6,652191;45,2,9,5824;
62,4,17,67092;36,8,21,4974;40,10,22,784882;
23,2,14,231460;7,8,11,2935;47,12,21,1634;
11,0,11,342;82,4,14,51864;32,6,10,75710;
99,0,4,153;81,6,16,961054;62,12,20,49494;
18,0,8,14124;45,2,8,1016;94,8,12,16660;
1,0,10,1170;41,6,13,60480;67,8,18,15;
29,4,8,3940;69,10,20,8015;63,10,18,616712;
86,6,11,18496;50,6,19,18950;58,8,17,957;
21,2,6,184;19,2,14,30457;21,8,12,23302;
31,2,11,2920;78,4,12,7098;32,4,9,54210;
99,2,14,55521;32,2,12,720;21,8,14,740;
82,4,8,3352816;44,10,15,441;21,16,23,3058;
23,0,13,12520;75,6,12,1853937;36,12,23,121284;
100,2,5,5652;42,4,13,320;41,6,14,41570;
9,6,10,215514;43,8,11,91497;1,8,14,342170;
88,0,7,2710;65,4,11,406404;96,10,25,8814;
42,2,6,21525;92,2,12,2544;66,2,13,3450;
36,0,7,46080;4,0,8,420640;8,6,17,276;
28,6,17,19476;17,10,13,6310;34,12,15,806660;
15,0,9,1072;35,2,10,3813;19,4,9,18403;
40,2,10,4690;3,8,20,8145;71,14,23,15280;
82,4,10,1596;36,8,22,48102;13,10,18,289954;
6,4,12,1584;31,10,19,6400;61,10,20,8669;
78,4,8,1388149;28,6,18,19338;33,8,17,2638;
89,2,14,8750;12,2,10,31622;77,4,18,25170;
32,4,15,2660;11,10,18,6748;12,10,17,11830139;
3,2,15,521089;17,6,9,12810;80,8,17,26936;
68,0,6,17270;51,6,12,21243;36,6,15,7138;
78,0,14,2345;12,4,11,6279;17,8,11,1136390;
67,0,4,1145;26,0,4,13116;16,6,10,1242;
67,6,15,60180;34,10,14,3270;3,12,20,30;
67,0,12,60;78,6,17,49;89,6,16,71430;
43,6,15,74480;32,10,22,5510;85,16,30,1386;
65,0,2,5535;67,2,6,13275;59,8,11,19386;
90,6,13,80;48,12,16,2015;30,18,27,1694;
43,0,5,253400;79,0,10,955;49,6,9,12889;
96,6,18,59802;84,6,16,417969;15,8,17,2528;
84,4,17,223902;74,10,15,8624;72,12,24,87903;
30,2,7,3192;10,2,9,15880;79,2,14,1355;
33,0,3,16690;78,2,9,87794;44,2,10,2205;
68,2,10,9143280;26,6,12,248730;73,12,18,1030;
13,4,11,6044;73,6,17,2280;20,8,20,13952;
86,6,11,5184;55,8,17,970;28,10,20,1050;
86,0,7,8096;59,6,12,62;100,8,21,2394;
1,4,13,8765;53,4,9,58430;43,8,16,15777118;
10,0,4,2780;33,0,9,364;30,6,13,2280;
56,2,6,26982;90,8,12,184340;14,14,17,6024;
53,2,8,117780;17,8,17,390730;94,14,18,21042;
77,6,10,62960;50,12,25,4110;24,18,28,3009;
53,0,3,60540;88,0,7,29300;49,6,16,1171;
70,4,8,124878;61,10,19,211;85,10,14,12243;
81,0,12,13800;4,6,10,51170;58,10,17,1402;
44,6,17,1278;12,8,15,73849;16,14,21,59643;
78,6,14,104524;92,10,17,29178;64,14,22,4128;
