44,6,18,12025;5,8,22,24;22,8,16,172116;15,10,19,13131;47,14,24,7696;34,14,26,16300;11,14,17,7380;6,18,26,1068;20,20,25,7650;26,20,28,1265060;23,22,28,29624;20,28,31,5400;17,34,42,3108;40,34,45,191700;47,40,45,16040;42,40,43,3731;39,42,48,330584;31,42,55,66;3,44,48,3084720;38,48,52,451;25,48,60,69447;
33,4,9,329;43,4,15,117;33,10,15,2728;27,14,20,40240;25,20,23,4668;40,24,28,1990170;1,28,34,1062;37,30,35,2823303;17,32,43,66731;38,32,36,1829;28,36,44,41920;29,36,49,2630;20,36,42,413230;39,38,43,2268;27,42,53,76;22,44,54,426168;23,48,54,13192;40,54,58,40614;17,54,66,2331;33,56,64,2989;39,62,65,35212;
12,2,13,124665;39,8,21,9676;16,14,17,3804;28,18,27,2144;11,22,34,190;37,24,34,75131;43,30,38,15813;13,32,45,210123;45,32,35,169253;47,32,35,107656;36,34,36,1435;31,34,46,7950;4,34,37,1547;17,34,46,19418;19,40,52,51705;29,40,49,20768;46,42,55,2730;45,48,62,737;34,52,61,1180;2,54,65,146709;23,58,65,704040;
46,0,10,3858;47,4,8,208;41,6,12,6068;17,8,14,1561;22,12,22,710514;31,18,20,150;27,24,27,37684;42,24,34,1015;5,28,41,7968;10,34,44,1222160;11,34,39,5215;30,40,45,13630;28,46,58,16;25,50,63,1929;32,50,55,8420;20,50,56,1120;17,52,60,1484;31,54,64,16722;22,58,63,528570;24,64,74,788814;33,70,75,1673;
3,2,7,172170;17,8,15,708841;24,10,13,44937;28,12,19,35344;15,18,29,53741943;26,20,30,13958;12,22,26,640;36,28,36,1010;39,34,48,1056;12,38,51,1065;24,40,44,9;9,44,55,11010;2,48,57,81;13,52,57,48078;47,52,57,648888;35,52,58,4805;38,56,68,1355;24,58,64,343611;35,60,64,450;44,62,77,2384815;23,62,73,8312;
3,2,7,1870000;26,4,13,16;15,10,20,15336;18,12,15,2998;5,12,26,72204;40,12,24,23958;11,14,22,17025;27,14,25,826;15,20,32,126;3,24,33,2040;1,30,37,22144;36,34,39,12265;31,36,41,11460;36,42,49,600;21,46,57,1352;24,52,58,37782;32,58,62,1010;30,64,74,22400;9,66,71,2700;19,66,79,201672;32,68,75,80335;
5,0,5,540;30,6,19,50650;20,6,21,7400;32,12,24,40490;36,14,22,3405;5,20,28,320;24,26,31,7632;16,30,38,10320;46,34,45,13284;43,38,43,10575;39,40,43,264;9,46,51,549150;17,46,58,525;43,52,64,2047365;32,52,62,2860;13,52,57,6903;22,56,64,278730;42,60,74,5509;38,64,67,22;8,64,80,16422;27,66,75,534;
34,4,12,28140;29,4,8,210;20,6,10,148770;43,6,12,8338482;46,12,16,16350;6,18,23,241683;7,24,38,9525;15,26,39,62037;17,26,34,280476;38,26,41,147;22,32,46,24186015;1,34,42,1019;46,36,44,12816;14,38,48,6;20,38,42,19480;24,40,52,178218;25,44,47,252;21,48,53,5498;6,48,57,633;41,54,70,4354;40,56,67,11904;
45,0,15,57;10,4,17,1539820;15,4,16,873;8,6,10,142;36,6,14,360035;17,10,22,7189;8,16,23,10422;45,18,22,286648;36,24,38,775;26,30,40,7612;6,36,39,564;31,38,49,5040;14,44,52,3060;38,44,52,2694;45,48,57,628;28,48,63,3808;33,52,53,383447;26,54,57,96;22,60,68,219600;13,60,68,6813;46,66,69,990;
34,4,13,670;11,10,21,770;15,16,27,5301;38,16,25,60900;23,20,25,8;9,26,30,74298;38,28,40,416;44,28,43,5310;5,28,43,7632;39,32,36,24208;47,36,39,24136;19,42,53,27711;37,44,52,1435;24,46,61,1232982;2,46,54,1593;36,52,60,25690;7,58,64,49275;14,58,62,1840;1,58,61,6365;47,64,77,272;13,66,78,7155;
40,0,7,38082;35,4,14,142045;43,10,19,1615653;37,10,14,1421;27,12,21,1435060;40,16,24,92868;21,16,20,7852;14,18,25,20012;3,20,28,538830;9,22,27,5497212;19,24,28,39654;11,24,26,951690;4,28,37,112154;12,30,34,7540;22,36,42,1629;8,40,54,832976;13,46,59,697806;9,48,60,58962;17,54,60,62160;43,56,70,744696;12,58,64,6570;
10,6,19,2553050;41,10,22,56;4,14,27,56329;25,20,31,12546;16,22,30,11204;45,28,43,4027;44,30,35,5693615;39,34,43,176;26,34,46,5824;38,34,37,11519;11,36,45,9505;29,36,49,10498;34,40,47,108796250;22,40,54,1062;37,42,57,10689;13,46,58,18648;17,48,58,64771;41,54,67,26308;43,60,67,27432;31,60,73,154632;29,66,71,56;
46,2,6,48;22,8,21,3204;15,12,24,25119;31,14,20,39720;37,18,25,1589;13,18,21,23940;18,20,30,237988;5,20,24,2444;28,20,25,262704;31,20,25,743154;47,24,27,16064;32,24,30,2405;31,30,35,10368;10,36,45,1830;37,42,53,84777;18,48,61,7894;30,52,60,90320;29,58,69,292;9,60,73,228;34,60,64,3150;25,66,77,622416;
13,2,10,576;37,8,22,105847;4,12,25,461251;11,12,16,262080;33,18,24,419;15,24,34,4428;2,24,38,2655;35,24,31,241005;32,28,36,18110;34,34,45,33950;7,36,49,12130;32,40,44,2525;22,44,52,8349012;27,50,63,2676;35,52,60,4938785;8,58,66,45658;22,58,63,73458;45,58,69,3562;11,64,75,1630;27,64,76,392;45,70,79,6893;
11,2,14,38375;26,4,18,10120;33,4,15,19176;36,8,21,7510420;39,12,23,86424;15,14,24,135450;11,14,17,420;23,20,32,459296;44,20,23,325;12,20,27,89505;24,20,23,274374;26,22,26,6694;39,28,41,176;30,28,36,2390;21,28,32,1020;2,28,37,7065;20,34,47,370;18,34,44,34;17,40,50,39207;2,46,57,189630;28,46,52,15576;
36,0,11,1775;1,6,11,881792;10,12,21,115140;37,16,29,264411;2,16,31,98865;38,16,20,39149;27,22,29,1994;36,26,34,14380;38,30,34,970;35,36,39,14260;27,42,51,3732;2,46,51,371277;46,48,64,4086;27,54,64,3868;33,54,64,2367;8,60,64,1872;3,64,77,69770;43,64,69,65421;27,64,67,780;23,64,74,1188216;39,68,73,1784;
18,0,6,66;23,6,20,1193960;35,12,20,600;4,18,30,12075;33,22,32,14;15,22,36,999288;39,28,39,26676;47,34,38,28072;7,36,45,15970;3,38,47,3987930;31,44,55,7344;6,48,61,465;42,48,56,37282;34,52,56,50450;21,54,63,1784;45,60,73,4062;27,66,78,845382;25,68,71,7014;31,68,76,1332;21,70,74,83174;43,70,80,5926158;
12,6,9,27020;8,10,14,74;21,12,25,140;36,18,20,37585;13,24,28,17613;17,30,40,7;9,30,38,1510230;25,32,40,15;16,38,47,365408;8,40,48,2366;9,40,42,1212;12,46,54,42555;23,50,54,143792;8,52,55,158;37,56,61,79268;38,60,66,88116;25,64,69,153207;20,64,75,41560;14,68,81,297880;46,70,73,1524;22,72,82,15651;
47,0,4,384;1,0,4,219;5,0,12,10940;4,2,10,21056;17,8,19,36617;47,14,26,872;6,18,31,21009;20,22,33,20180;24,24,37,148644;11,26,36,975;13,30,34,5420556;1,32,43,236;30,34,45,230;8,36,49,188280;20,36,50,40180;21,40,44,26370;13,46,51,684;14,46,52,6087;31,50,62,29298;7,52,63,467450;22,56,62,2763;
10,2,16,3460;8,6,10,25888;22,8,20,341784;39,8,15,3840;43,12,25,646911;33,16,28,94;7,18,26,5425;2,24,31,2142;17,30,41,36596;46,32,46,606;28,38,45,52576;10,40,52,400570;15,40,54,66366;41,42,52,325936;16,42,48,72256;17,42,47,422492;47,42,46,136224;19,46,58,133614;30,48,56,8475810;8,50,59,532;11,50,59,58965;
35,6,14,63020;8,6,21,141124;37,8,12,574;18,8,10,274;11,8,17,15;29,12,15,4070;15,18,22,1206;18,24,37,32418;11,28,31,13110;8,30,38,51974;15,36,39,3483;11,38,41,275510;21,40,54,854;10,40,45,1252900;33,42,54,158;16,46,49,44224;12,48,56,4335;19,52,56,252099;31,54,66,180;21,54,65,4222;5,56,59,7116;
17,4,8,2723;21,4,17,327412;29,8,11,40;45,12,24,12094;37,14,23,11641;43,14,24,153981;47,20,34,453264;30,24,31,528580;1,26,28,744;18,32,46,103902;1,36,40,82143;45,42,50,569;5,48,58,2533768;35,54,70,2808495;6,60,67,2217;45,62,64,16926;18,68,77,9024;2,74,87,145656;35,76,81,210;23,80,83,122552;8,86,91,5810;
9,6,19,16236;12,12,19,117180;45,14,23,1566;14,20,32,8128;4,20,28,126;19,24,37,878733;33,30,38,18;14,34,37,5708;27,34,43,7246;37,40,48,556304;25,44,49,31704;33,44,56,277063;22,48,52,4185;47,54,64,2792;38,58,71,1915;4,60,69,30387;32,66,69,4225;43,70,84,288;38,74,87,84691;11,78,90,163820;20,80,84,83130;
11,2,5,21065;42,6,19,2590;24,12,20,3537;15,12,22,1233;4,16,22,5446;7,18,29,28925;35,24,28,350;12,30,38,12630;8,34,37,3064;5,36,49,676;36,42,52,200;21,44,56,158;38,44,49,638;2,48,52,882;17,54,68,5320;19,56,65,93546;31,60,69,108;44,62,68,56315;8,62,66,102784;24,64,75,9;26,64,68,408092;
25,0,3,157395;26,2,7,354;42,8,19,30730;30,14,21,474620;15,14,18,24975;33,16,24,2139;14,16,25,49;9,18,23,22002;34,18,22,5614390;35,20,25,440;8,24,37,4198;45,26,37,1452;47,32,42,955280;5,34,42,736;24,36,43,6381;20,42,52,470;24,44,58,11601;18,46,59,183392;46,50,58,51222;26,50,65,3116;5,52,58,306076;
10,2,5,79640;22,4,13,528138;17,10,11,9975;3,10,23,484490;19,10,21,338661;40,14,18,112962;42,16,20,124208;29,16,27,20260;14,16,26,6309;46,20,27,10608;9,20,24,13212;17,20,23,882;42,20,29,40334;22,24,27,269424;12,24,35,2135;37,30,44,35637;26,32,40,3174;2,32,47,43083;32,38,44,9635;41,44,53,7322;40,46,58,6;
37,0,11,1771;47,0,6,1608;16,2,10,246456;9,2,5,769548;30,2,5,7950;14,4,16,1530;31,8,20,2808;32,10,21,3065;4,16,21,31983;6,16,21,4887;35,16,27,89580;10,20,31,125540;24,26,39,414;1,28,36,38721;19,32,44,9;14,32,46,104521;4,38,45,3495793;32,40,52,755;29,46,57,110142;42,48,57,4011;39,52,55,74884;
1,4,12,94687;43,10,21,14733;26,14,20,18010;4,16,25,102837;24,20,25,13077;39,24,26,8708;7,30,33,8020;34,36,49,28890;21,36,51,78;36,38,49,4130;46,42,46,8028;47,44,47,288;13,50,55,306;26,56,64,5170;29,60,69,1492;30,62,70,817920;31,68,78,109788;42,70,78,3115;47,76,80,450536;14,76,86,10306;46,78,82,10974;
22,6,20,1206;44,10,25,31555;46,12,16,25452;30,16,25,7459040;7,18,22,206775;2,18,21,117;22,22,33,792;45,22,34,107;28,24,34,256;43,30,44,12096;25,34,45,876;30,36,40,34490;31,38,51,16530;42,40,48,11963;46,46,55,81696;21,52,56,2724;36,56,67,275;24,56,66,1323;47,56,63,1578840;26,58,65,164;2,64,77,120699;
14,0,9,11234;26,2,7,1512452;40,8,18,9672;19,10,14,172917;5,12,20,9704;34,12,21,690;41,14,20,434944;36,16,25,2390;8,18,31,1064362;3,18,28,41710;41,22,34,27440;4,26,39,113568;45,28,39,5617;8,32,44,7584;5,32,41,99124;22,32,44,460485;20,36,46,490;9,42,49,3486;29,48,56,149474;42,48,52,49035;42,52,58,70;
44,0,6,38493130;17,4,9,5396461;11,8,16,7155;33,10,15,7609;35,16,30,9635;37,18,28,270508;14,18,22,84493;30,18,21,660;29,20,33,3932;10,26,35,6644510;33,30,37,8276;11,36,40,2980;34,36,46,630;16,42,48,49108;33,44,46,5669;39,50,54,1096;47,52,58,169120;16,54,59,52952;20,56,60,6950;4,60,72,23261;24,66,76,26793;
27,2,5,43670;25,6,17,164403;2,6,13,4932;26,10,18,9188;30,12,17,7550;12,14,20,172325;21,14,18,123998;16,18,22,57792;37,18,31,43680;5,22,33,8324;31,24,29,762;9,26,33,1134;19,26,38,41598;6,26,34,4329;47,32,36,280;20,32,36,24029940;24,36,48,113697;8,40,49,25224;36,46,57,6565;41,46,49,17604;43,52,55,136431;
16,4,16,21584;44,10,24,1595;7,14,26,7310;31,20,24,494226;15,22,36,4365;45,28,32,7917;31,34,46,92004;17,40,51,10571078;13,44,53,19377;36,46,55,320;39,48,53,22912;14,50,63,897;9,54,61,18;20,54,59,31340;17,58,68,55433;11,58,71,490000;44,58,67,1850;8,62,74,36;34,68,80,1221000;12,70,73,397380;41,74,79,402;
8,0,8,105832;39,4,8,128;39,8,21,37704;11,14,24,4505;13,20,31,2610;12,24,39,15;28,30,43,88;35,32,41,3585;19,32,36,46107;41,32,45,14198;5,36,48,36;42,38,51,6986;36,38,47,130375;11,42,54,1661145;18,44,53,5130;10,44,53,3530;22,48,61,1449;6,50,62,91902;31,54,60,300;47,58,61,570776;3,60,63,1010;
32,2,13,60;26,6,13,2;28,8,12,3360;34,10,22,200;42,16,26,56;36,20,30,2610;14,22,33,76692;30,24,34,296990;11,26,39,270;5,32,40,4048;7,34,38,14795;45,38,41,571;42,38,42,107135;3,44,51,161510;22,48,63,32094;32,48,61,65;40,52,60,25014;25,52,64,119865;27,58,62,2024;38,60,65,26999;9,60,71,10170;
45,2,5,345;9,6,18,109236;22,12,25,239373;19,14,18,3447;42,20,24,1585780;24,20,29,167994;35,20,23,54480;3,24,26,310;26,24,28,28712;40,24,29,28788;11,24,36,9225;5,30,42,9896;35,36,45,44485;37,38,50,25368;13,44,49,65628;19,46,50,216;5,48,53,66444;6,54,57,1254;43,54,62,1512;34,60,67,28660;16,66,68,5728;
14,2,3,15066;3,2,12,1562960;25,2,16,474;21,4,8,970;43,10,16,8586;26,10,13,6304;13,10,18,70203501;46,10,18,5748;23,12,23,71248;16,16,27,113016;36,16,21,895;46,20,32,22122;38,24,32,175532;4,30,38,3829;12,30,37,60;47,32,42,79704;36,38,42,282175;11,42,53,2545920;15,46,49,2124342;6,48,56,741;1,50,54,764;
29,2,6,5830;38,2,7,1055;29,8,20,65608;43,8,23,42507;8,12,17,110;12,14,23,25140;32,14,17,5500;15,20,28,19683;6,26,32,32787;46,28,36,10266;35,34,43,10470;4,34,49,211869;5,40,47,32836;42,42,45,97622;7,48,61,1520;17,52,59,3962;24,56,66,1260;26,60,65,7764;37,62,71,54236;5,62,67,34384;45,64,69,285;
17,0,13,2121;19,4,9,81576;24,8,17,3141;46,14,20,0;41,20,28,3290;39,22,29,29520;15,26,38,70299;23,32,46,146064;42,36,45,106939;7,40,43,95;47,40,48,5696;45,46,55,2246;23,52,56,159736;11,52,57,372395;16,54,65,22732;29,54,57,8572;1,56,67,2095;7,62,74,17950;12,66,77,23425;34,70,74,115450;46,72,84,328884;
42,0,14,1162;40,4,8,48570;33,8,18,636;16,12,19,852300;38,12,17,687;32,18,29,53850;39,20,28,650428;35,20,33,390;47,22,33,1115032;17,28,32,51611;43,30,41,133002;4,36,42,186620;8,42,55,2066;31,48,57,2052;19,50,61,418041;46,56,58,384;18,60,71,1062;3,60,65,152260;15,64,73,5652;17,64,77,2363508;23,66,76,61448;
19,0,13,171450;44,0,4,245165;39,2,16,11972;14,2,9,123;35,6,9,155;21,10,12,10352;9,16,28,1861308;31,20,32,408;42,22,27,405758857;44,24,35,26975595;28,24,32,37392;27,28,39,10842;32,28,38,1920;20,30,44,15940;26,32,36,11026;19,32,36,7887537;33,36,48,427;15,42,45,298107;22,46,59,86283;31,50,66,10176;10,54,66,22420;
44,2,10,4845;3,2,5,2230;4,2,6,9877;45,4,16,12252;28,4,9,2584;15,4,18,999;32,6,11,1333670;36,8,18,740;22,12,24,34722;14,14,21,156;24,18,32,45684;27,22,31,28;4,24,28,15022;7,30,44,140;28,32,42,26528;46,38,44,57786;30,40,45,11050;20,46,49,510;12,50,58,476920;25,50,58,3324;41,50,60,25782;
28,2,5,9888;9,6,9,4242;22,10,17,68211;32,14,27,840;2,16,20,6138;7,20,27,21480;24,26,35,13779;11,26,35,50;36,30,42,42310;46,30,42,1866;23,34,39,64;27,40,48,1758;31,46,51,209160;6,46,54,66;33,50,56,26452;11,50,59,3050;26,50,54,3038;24,52,63,408501;36,52,63,5236240;27,56,68,34;12,56,71,631540;
38,4,9,22698;29,10,16,284;17,10,26,81242;42,16,23,25536;16,18,21,21016;8,20,24,42;35,24,35,15950;4,30,34,2261;20,30,34,11040;47,34,38,8360;8,38,44,16316;22,42,54,10693782;40,46,51,1002;17,50,63,91469;29,50,54,1860232;16,56,68,2186280;5,56,68,18876;2,58,69,1028601;15,58,68,14499;42,58,61,21728;43,58,66,30672;
19,2,7,37971;11,6,14,1375;12,6,19,11080;13,10,21,75033;24,10,19,2907;17,12,27,1743;31,18,31,77256;47,18,22,3104;11,20,31,40;44,20,26,838820;22,20,28,875817;41,24,32,5978;13,26,35,33102;9,26,29,174;39,32,47,32;35,36,44,176275;10,42,54,936140;36,42,53,2910;43,46,48,253845;45,48,56,9257;16,52,56,15248;
22,4,17,9513;8,10,18,20;18,14,23,6302;42,20,29,4781;5,22,25,40;35,26,39,920;36,30,40,5370;39,34,44,728;25,34,39,375;23,38,43,25136;16,44,48,34368;29,44,51,45528;3,48,56,6033620;37,50,54,95641;16,52,56,5132;42,58,68,215096;46,62,71,181824;3,66,74,12290;37,68,78,434553;29,74,79,1362;31,76,85,8400;
29,6,19,2930;25,6,19,12150;27,6,9,2520286;21,6,20,17148;11,10,12,552390;45,16,26,25457;39,20,33,92;35,24,32,2035;36,28,33,855;10,34,37,45686810;34,34,43,54660;13,34,48,1836;29,36,50,1538;45,40,46,7074;16,40,44,90492;32,44,52,301470;14,48,56,2932;7,54,67,2080;8,56,66,12752;32,60,73,4645;43,66,74,909;
18,4,9,9370;47,8,13,168;39,10,13,4668;24,14,26,35262;36,20,24,3960;35,26,41,305;32,32,34,46850;11,38,41,46565;2,40,53,1743795;26,40,50,4664;35,42,51,11835;3,44,49,159710;44,50,62,20660;43,52,64,972648;22,56,70,767592;42,56,60,64071;20,60,70,79930;17,66,73,1855;1,72,85,164;6,72,87,4815;24,74,79,64080;
13,0,10,34218;18,2,8,118;35,8,21,65430;2,10,23,199143;39,16,33,848960;1,22,31,18565;38,22,31,663;19,28,41,48312;33,28,36,94;43,34,41,9405;3,36,41,1200;29,38,50,1770;38,40,45,53993;11,46,56,700350;15,46,51,7434;42,46,55,581;17,52,56,686;37,54,57,1995;39,60,70,1028;28,60,64,26648;5,60,74,2388;
36,0,8,4555;35,2,8,7574445;44,8,21,1482465;19,8,11,9180;37,8,21,1757;36,12,15,2235;45,12,15,76;32,14,25,13015;18,20,28,496;16,24,30,188492;36,30,41,288075;42,32,36,1190;32,36,41,2035;2,36,46,24896268;45,38,42,5506;42,44,47,4179;5,46,56,4272;46,50,53,118884;36,54,61,15620;9,54,62,290556;31,58,66,132132;
39,4,14,25908;22,8,18,36522;34,14,27,1140;26,16,29,100;42,16,30,3626;7,22,35,1507180;44,24,29,7985;16,30,44,884576;46,32,45,11976;9,36,40,712062;10,38,43,18114290;5,40,52,51356;18,44,56,42850;20,46,48,820;30,50,54,740;12,52,56,610;22,54,65,33768;41,60,63,40;14,64,68,146627;29,68,74,12;4,68,77,6083;
19,2,9,81459;16,2,13,396;43,4,11,62253;2,4,15,31869;39,6,10,37180;26,6,19,9806;21,8,17,3264;17,14,26,62020;27,14,19,326;5,16,20,780;11,16,33,2115;45,16,21,110;30,20,28,2174930;4,26,38,4613;28,26,31,2255288;26,30,34,424;42,34,50,9639;1,40,53,807;6,46,55,108;38,48,61,107;44,48,57,1145;
15,2,10,1116;8,6,10,2096;3,6,19,258820;10,8,18,5830;15,12,25,918;37,12,19,983731;6,14,22,1239;17,20,32,9407881;13,20,25,7038;40,22,30,114;23,26,35,968;12,28,37,65495;42,30,39,3871;20,32,47,8252150;40,32,36,42;39,36,48,2568;25,36,49,540;14,36,49,2335;34,40,49,10450;17,46,59,1176;12,52,61,965;
45,0,13,471;4,6,11,105567;12,8,21,111680;23,14,25,89432;9,18,26,66;24,22,28,5157;1,24,28,4391;41,28,37,19668;19,30,41,3195;44,36,46,835;10,38,48,1780;18,40,44,9860;26,46,52,23960;27,46,54,2002;39,46,49,64352;13,52,56,2511;29,56,60,8852;20,60,71,111610;17,64,71,80297;43,64,71,165195;4,70,76,13069;
2,6,11,20403;14,8,20,177;10,8,17,9260;42,10,24,101206;11,16,21,4000;39,22,28,120;29,24,33,14300;3,24,28,1010;22,24,39,4779;18,30,37,4668;17,32,44,63;7,36,39,2410;29,40,43,422;42,46,56,646590;21,52,57,8562;3,52,57,361140;5,56,65,1507432;46,58,72,7440;36,58,61,16885;24,62,66,85365;14,64,67,17751;
22,4,14,1782;7,8,16,3945;39,10,15,0;47,12,15,1917752;27,18,22,112892;42,18,28,581;18,18,26,2750;47,22,25,289984;17,22,28,39900;19,22,29,6930;40,26,35,6966;19,32,44,247743;7,32,48,55;32,32,40,122465;12,36,41,122140;17,40,49,1659;31,40,52,24594;47,44,52,419296;27,46,58,1054;2,52,61,11889;42,56,66,826161;
30,6,8,2510;6,6,18,765489;45,12,16,745;43,14,20,32832;5,14,25,785936;37,18,29,4970;21,24,28,66272;34,26,32,784580;47,28,34,858080;31,34,38,572526;42,40,44,175;4,40,50,186571;40,44,50,156;35,46,54,51010;47,50,62,8744;2,56,66,1647;4,56,63,1981;30,56,66,777980;16,62,74,1096;41,64,77,160;28,64,73,45688;
27,0,10,180;28,2,9,25104;4,6,17,1680;38,6,13,102;13,10,19,133254;33,12,18,950;46,16,27,5424;25,22,36,318;1,22,27,1450115;37,22,26,12796;29,22,28,3880;44,22,32,1090;24,24,32,21222;17,28,32,490;36,28,31,272085;33,30,37,741;13,36,43,124533;21,42,47,2650;42,48,56,102207;3,52,58,11110;11,52,62,6605;
19,6,10,72558;35,10,15,6091910;25,16,18,1272;24,20,24,14976;46,20,29,258;15,20,26,828;14,26,35,33275;40,28,34,2010;46,30,39,190590;37,32,39,378350;11,36,45,825;33,42,47,215;31,48,59,786;10,52,60,277590;24,54,58,774;26,58,70,2066;5,64,75,191716;31,70,75,678;24,74,80,2979;1,78,86,1469;36,82,88,906420;
7,6,9,35310;44,6,16,13245;33,8,12,4632;18,12,20,10972;8,16,19,663690;22,18,23,196029;47,18,28,670424;35,22,33,59540;28,24,35,19440;43,28,42,17775;41,34,41,65778;47,38,49,114848;20,44,56,15921830;43,44,52,47475;11,50,58,485;12,56,71,121185;20,58,65,102060;26,58,61,1664;36,60,63,9900;26,66,75,800;38,66,79,9422;
33,6,19,27;24,8,18,4050;11,14,28,5315;46,18,26,1913100;22,18,22,1258560;4,22,30,93828;26,26,41,2998;45,32,34,45520;4,34,44,554344;25,36,39,2184;24,36,40,7497;28,38,42,760;47,44,55,107000;16,46,57,55832;20,52,63,19040;26,54,56,319376;9,56,67,504;17,62,70,8167285;1,62,66,6737;44,68,81,1520;6,68,74,74976;
21,0,7,290;18,6,15,2874;17,12,16,67662;40,12,14,7476;12,18,22,1185;37,20,29,2284667;26,22,35,4276;25,24,32,8259;5,30,34,2248;38,34,42,71941;40,36,40,126750;16,38,47,212656;38,42,53,3093;41,48,55,61860;19,52,63,594;17,52,63,135632;26,58,70,926;39,58,60,847040;41,58,62,230;1,64,75,5106;42,70,75,100310;
14,6,10,510;37,10,20,111265;17,12,15,5061;41,12,20,28314;32,14,17,63590;7,16,21,613765;20,20,29,4180;42,26,35,7126;41,28,32,23176;7,28,40,1170;26,34,40,3452;39,38,42,5638996;12,42,48,12460;2,44,51,53991;38,48,51,7087;26,54,66,29606;27,60,73,36122;35,64,73,15;12,68,74,67215;23,72,83,331784;45,72,82,23580;
5,2,15,28288;47,2,15,251600;45,8,20,993;2,8,17,2052;41,12,19,120974;23,18,29,1544;16,24,35,10328;27,28,38,5080;32,32,36,270;23,34,48,3661112;13,38,43,27;4,42,55,273;6,46,58,183636;40,52,60,21672;18,52,55,210;30,56,65,46320;18,62,70,198;5,66,70,76;34,68,78,279600;38,68,73,83489;45,74,88,2670;
15,4,6,570807;43,4,12,43389;30,10,15,646220;33,14,18,683;14,16,28,9607;17,18,28,405013;15,22,27,29349;10,28,30,110;5,32,37,6564;25,38,47,516177;24,38,45,4212;30,40,42,51230;45,44,50,429;27,50,58,3766388;41,52,62,92;25,54,61,408;30,54,63,195920;15,54,69,1468566;10,58,70,2355270;18,60,65,20042;14,62,65,21287;
41,2,7,58;10,2,13,141500;33,6,13,44914;9,10,13,2184;11,16,29,315;43,18,21,13860;7,18,31,37395;42,22,29,84;4,24,31,280;33,30,37,671;41,30,34,286;21,36,49,584;40,38,53,11088;23,38,42,1288;12,40,44,240;26,44,47,342;38,48,61,21;31,52,57,1140;15,54,65,207648;41,58,68,133442;14,60,65,174;
14,4,7,9047;4,4,12,4515;6,6,8,1415727;41,12,20,582;43,14,16,1170;16,16,28,18144;47,20,29,1152;6,20,28,8985;32,26,39,113315;30,28,37,606890;27,32,41,1458;38,34,39,1;17,34,46,157955;29,34,39,8;35,34,44,53710;37,38,48,32179;39,38,43,126004;7,44,49,76255;20,48,52,58160;42,54,66,3500;35,56,60,242625;
4,4,8,511;10,6,18,4760;9,8,17,107094;13,8,13,29169;18,12,20,510438;42,12,16,194768;33,12,16,197;15,12,24,2088;22,14,17,123219;30,14,24,1870;5,14,21,68908;23,16,25,47840;39,16,20,3364;31,20,25,9816;1,26,34,711716;38,30,38,19;42,36,49,76370;14,42,50,60683;10,48,59,37540;43,48,52,9990;8,50,60,6554;
28,0,3,9048;46,6,15,36042;33,6,20,24816;22,10,15,123606;32,16,20,1065;2,22,33,378;39,22,26,36076;1,28,36,3667;9,34,46,17154;46,40,48,1584;29,40,51,176;45,46,58,76632;28,48,60,594424;8,50,62,806;15,52,65,482103;31,54,67,226008;34,60,73,348300;38,64,66,23258;33,68,72,47768;40,72,79,8544;29,76,83,1768;
29,0,3,562274;38,4,11,1524;7,6,8,7590;40,10,15,42;3,14,19,16580;27,16,28,258440;37,16,27,18074;6,20,33,3414;42,22,30,368137;28,28,36,227680;29,34,48,178116;18,34,46,25558;32,36,40,386290;9,40,45,55998;19,46,53,1672290;28,48,52,117360;22,50,58,1089;35,56,71,32920;9,58,69,90;42,58,65,1554;13,58,67,27;
39,4,15,100;11,6,12,17925;26,10,17,16076;27,14,23,1852;44,20,25,11595;8,24,32,468;9,26,37,106962;43,30,41,435861;34,36,39,7940;15,40,54,122247;39,46,54,180;40,46,51,41526;41,46,58,136308;36,46,52,76575;38,48,61,8108;16,50,59,553400;33,52,59,413;1,54,61,38205;37,56,60,3278905;27,60,75,100;11,66,78,272535;
18,4,14,4328;26,6,10,33144;20,8,13,200;3,8,17,4810;34,8,11,7350;46,12,23,996;38,14,25,62066;26,16,25,700;27,22,25,36682;9,26,39,568464;25,28,30,67500;34,30,42,15780;42,32,35,119889;17,36,44,546616;33,38,48,351;23,40,49,19176;38,40,43,12261;22,44,52,9432;15,50,63,2079135;33,52,57,97;8,52,55,4674;
9,2,5,21966;32,4,17,1355495;28,10,13,172168;23,12,27,4400;33,18,28,131;19,20,30,31842;4,22,32,63637;36,26,30,730;20,26,29,1099930;17,26,36,108311;23,28,32,514888;41,28,36,82;7,28,32,80;36,32,47,44570;1,36,40,192;23,40,47,201120;44,44,48,251485;46,50,58,26568;12,52,66,1897810;16,56,64,1196;37,62,66,55573;
27,0,4,46;12,4,13,470;11,8,21,6215;33,8,19,20791;34,10,17,1300;23,14,28,4712;8,20,31,13146;34,24,29,34340;31,28,34,4176;29,30,35,406086;22,30,39,864;21,36,39,4422;17,38,43,67249;24,38,53,846;15,40,52,3709089;8,40,44,90;28,40,44,168208;37,44,50,70;10,50,58,500;47,56,64,6960;34,62,64,103680;
